,train_loss,val_loss,grad_norm
742,5.92696,4.31257,32.32
743,5.92685,4.30907,45.5897
744,5.92671,4.31237,32.1289
745,5.9266,4.30889,45.32
746,5.92645,4.31216,31.9389
747,5.92635,4.3087,45.052
748,5.9262,4.31196,31.75
749,5.92609,4.30852,44.7856
750,5.92595,4.31176,31.5623
751,5.92584,4.30834,44.5208
752,5.9257,4.31156,31.3757
753,5.9256,4.30816,44.2576
754,5.92545,4.31136,31.1902
755,5.92535,4.30798,43.996
756,5.92521,4.31116,31.0059
757,5.9251,4.30781,43.736
758,5.92496,4.31097,30.8226
759,5.92486,4.30763,43.4775
760,5.92472,4.31077,30.6405
761,5.92462,4.30746,43.2206
762,5.92448,4.31058,30.4594
763,5.92438,4.30728,42.9653
764,5.92424,4.31039,30.2795
765,5.92414,4.30711,42.7114
766,5.924,4.3102,30.1006
767,5.9239,4.30694,42.4591
768,5.92377,4.31001,29.9228
769,5.92367,4.30677,42.2083
770,5.92353,4.30982,29.746
771,5.92343,4.3066,41.9591
772,5.9233,4.30963,29.5704
773,5.9232,4.30643,41.7113
774,5.92307,4.30945,29.3958
775,5.92297,4.30627,41.465
776,5.92284,4.30926,29.2222
777,5.92274,4.3061,41.2202
778,5.92261,4.30908,29.0497
779,5.92252,4.30594,40.9768
780,5.92239,4.3089,28.8782
781,5.92229,4.30577,40.7349
782,5.92216,4.30872,28.7077
783,5.92207,4.30561,40.4945
784,5.92194,4.30854,28.5382
785,5.92184,4.30545,40.2555
786,5.92172,4.30836,28.3698
787,5.92162,4.30529,40.0179
788,5.9215,4.30818,28.2024
789,5.9214,4.30513,39.7818
790,5.92128,4.30801,28.036
791,5.92119,4.30498,39.547
792,5.92106,4.30783,27.8706
793,5.92097,4.30482,39.3137
794,5.92084,4.30766,27.7061
795,5.92075,4.30467,39.0818
796,5.92063,4.30749,27.5427
797,5.92054,4.30451,38.8512
798,5.92042,4.30732,27.3802
799,5.92033,4.30436,38.6221
800,5.92021,4.30715,27.2187
801,5.92012,4.30421,38.3943
802,5.92,4.30698,27.0582
803,5.91991,4.30405,38.1678
804,5.91979,4.30681,26.8986
805,5.9197,4.3039,37.9427
806,5.91958,4.30664,26.74
807,5.91949,4.30376,37.719
808,5.91937,4.30648,26.5823
809,5.91929,4.30361,37.4966
810,5.91917,4.30631,26.4256
811,5.91909,4.30346,37.2756
812,5.91897,4.30615,26.2698
813,5.91888,4.30332,37.0558
814,5.91877,4.30599,26.1149
815,5.91868,4.30317,36.8374
816,5.91857,4.30583,25.961
817,5.91848,4.30303,36.6202
818,5.91837,4.30567,25.808
819,5.91828,4.30288,36.4044
820,5.91817,4.30551,25.6559
821,5.91809,4.30274,36.1898
822,5.91797,4.30535,25.5047
823,5.91789,4.3026,35.9766
824,5.91778,4.3052,25.3544
825,5.9177,4.30246,35.7646
826,5.91759,4.30504,25.205
827,5.91751,4.30232,35.5538
828,5.91739,4.30489,25.0565
829,5.91731,4.30218,35.3444
830,5.9172,4.30473,24.9089
831,5.91712,4.30205,35.1361
832,5.91701,4.30458,24.7621
833,5.91693,4.30191,34.9291
834,5.91682,4.30443,24.6162
835,5.91675,4.30177,34.7234
836,5.91664,4.30428,24.4712
837,5.91656,4.30164,34.5189
838,5.91645,4.30413,24.3271
839,5.91637,4.30151,34.3155
840,5.91627,4.30398,24.1838
841,5.91619,4.30137,34.1134
842,5.91608,4.30383,24.0414
843,5.91601,4.30124,33.9125
844,5.9159,4.30369,23.8998
